Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm)
SL-A,A5,8/17/21 4:00,0.489785511,A9d,8/17/21 4:15,0.445352281,A9s,8/17/21 9:15,0.566159519,,A12,8/17/21 4:15,0.447849408,SL-B,B2,8/17/21 4:45,0.66506748,B5,8/17/21 4:45,0.577310895,B8,8/17/21 4:30,0.47870934,B11,8/17/21 4:30,0.47430886,B13,8/17/21 4:30,0.454910192,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 4:15,0.503601493,A9d,8/17/21 4:30,0.456658274,A9s,8/17/21 9:30,0.556283605,,A12,8/17/21 4:30,0.461155401,SL-B,B2,8/17/21 5:00,0.663271475,B5,8/17/21 5:00,0.578514891,B8,8/17/21 4:45,0.480383369,B11,8/17/21 4:45,0.478982889,B13,8/17/21 4:45,0.456584221,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 4:30,0.513907486,A9d,8/17/21 4:45,0.457332304,A9s,8/17/21 9:45,0.545915569,,A12,8/17/21 4:45,0.46682943,SL-B,B2,8/17/21 5:15,0.662639512,B5,8/17/21 5:15,0.587882927,B8,8/17/21 5:00,0.483587365,B11,8/17/21 5:00,0.478186885,B13,8/17/21 5:00,0.464788217,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 4:45,0.525581516,A9d,8/17/21 5:00,0.469536299,A9s,8/17/21 10:00,0.522119564,,A12,8/17/21 5:00,0.467033426,SL-B,B2,8/17/21 5:30,0.665169478,B5,8/17/21 5:30,0.592412893,B8,8/17/21 5:15,0.496955401,B11,8/17/21 5:15,0.496554921,B13,8/17/21 5:15,0.476156253,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 5:00,0.528785511,A9d,8/17/21 5:15,0.479904335,A9s,8/17/21 10:15,0.544385603,,A12,8/17/21 5:15,0.478401462,SL-B,B2,8/17/21 5:45,0.65982353,B5,8/17/21 5:45,0.586066945,B8,8/17/21 5:30,0.506485367,B11,8/17/21 5:30,0.505084887,B13,8/17/21 5:30,0.492686219,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 5:15,0.533153548,A9d,8/17/21 5:30,0.491434301,A9s,8/17/21 10:30,0.582119564,,A12,8/17/21 5:30,0.492931428,SL-B,B2,8/17/21 6:00,0.660599557,B5,8/17/21 6:00,0.599842972,B8,8/17/21 5:45,0.500139419,B11,8/17/21 5:45,0.496738939,B13,8/17/21 5:45,0.484340271,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 5:30,0.538683514,A9d,8/17/21 5:45,0.485088354,A9s,8/17/21 10:45,0.567263627,,A12,8/17/21 5:45,0.48958548,SL-B,B2,8/17/21 6:15,0.660191566,B5,8/17/21 6:15,0.605434981,B8,8/17/21 6:00,0.527915446,B11,8/17/21 6:00,0.531514966,B13,8/17/21 6:00,0.515116298,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 5:45,0.540337566,A9d,8/17/21 6:00,0.512864381,A9s,8/17/21 11:00,0.523937657,,A12,8/17/21 6:00,0.516361508,SL-B,B2,8/17/21 6:30,0.660639512,B5,8/17/21 6:30,0.616882927,B8,8/17/21 6:15,0.535507455,B11,8/17/21 6:15,0.538106975,B13,8/17/21 6:15,0.527708307,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 6:00,0.556113593,A9d,8/17/21 6:15,0.52345639,A9s,8/17/21 11:15,0.537551754,,A12,8/17/21 6:15,0.529953517,SL-B,B2,8/17/21 6:45,0.662007548,B5,8/17/21 6:45,0.628250963,B8,8/17/21 6:30,0.539955401,B11,8/17/21 6:30,0.545554921,B13,8/17/21 6:30,0.528156253,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 6:15,0.567705602,A9d,8/17/21 6:30,0.527904335,A9s,8/17/21 11:30,0.505631664,,A12,8/17/21 6:30,0.532401462,SL-B,B2,8/17/21 7:00,0.66157958,B5,8/17/21 7:00,0.621822995,B8,8/17/21 6:45,0.553323437,B11,8/17/21 6:45,0.561922957,B13,8/17/21 6:45,0.546524289,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 6:30,0.571153548,A9d,8/17/21 6:45,0.545272372,A9s,8/17/21 11:45,0.484877725,,A12,8/17/21 6:45,0.549769498,SL-B,B2,8/17/21 7:15,0.660743621,B5,8/17/21 7:15,0.619987036,B8,8/17/21 7:00,0.551895469,B11,8/17/21 7:00,0.563494989,B13,8/17/21 7:00,0.545096321,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 6:45,0.582521584,A9d,8/17/21 7:00,0.546844403,A9s,8/17/21 12:00,0.527183718,,A12,8/17/21 7:00,0.54534153,SL-B,B2,8/17/21 7:30,0.661763598,B5,8/17/21 7:30,0.623007013,B8,8/17/21 7:15,0.55805951,B11,8/17/21 7:15,0.56265903,B13,8/17/21 7:15,0.546260362,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 7:00,0.575093616,A9d,8/17/21 7:15,0.545008444,A9s,8/17/21 12:15,0.531857748,,A12,8/17/21 7:15,0.550505571,SL-B,B2,8/17/21 7:45,0.66033563,B5,8/17/21 7:45,0.626579045,B8,8/17/21 7:30,0.568079487,B11,8/17/21 7:30,0.577679007,B13,8/17/21 7:30,0.563280339,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 7:15,0.576257656,A9d,8/17/21 7:30,0.562028422,A9s,8/17/21 12:30,0.506141652,,A12,8/17/21 7:30,0.564525548,SL-B,B2,8/17/21 8:00,0.657887684,B5,8/17/21 8:00,0.626131099,B8,8/17/21 7:45,0.560651519,B11,8/17/21 7:45,0.569251039,B13,8/17/21 7:45,0.556852371,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 7:30,0.583277634,A9d,8/17/21 7:45,0.557600453,A9s,8/17/21 12:45,8232.517,,A12,8/17/21 7:45,0.55409758,SL-B,B2,8/17/21 8:15,0.659459716,B5,8/17/21 8:15,0.632703131,B8,8/17/21 8:00,0.576203573,B11,8/17/21 8:00,0.584803093,B13,8/17/21 8:00,0.566404425,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 7:45,0.581849666,A9d,8/17/21 8:00,0.567152508,A9s,,,,A12,8/17/21 8:00,0.569649634,SL-B,B2,8/17/21 8:30,0.661785686,B5,8/17/21 8:30,0.633029102,B8,8/17/21 8:15,0.580775605,B11,8/17/21 8:15,0.586375125,B13,8/17/21 8:15,0.565976457,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 8:00,0.58940172,A9d,8/17/21 8:15,0.570724539,A9s,,,,A12,8/17/21 8:15,0.571221666,SL-B,B2,8/17/21 8:45,0.664683689,B5,8/17/21 8:45,0.632927104,B8,8/17/21 8:30,0.587101576,B11,8/17/21 8:30,0.589701096,B13,8/17/21 8:30,0.572302427,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 8:15,0.596973752,A9d,8/17/21 8:30,0.56905051,A9s,,,,A12,8/17/21 8:30,0.570547637,SL-B,B2,8/17/21 9:00,0.660337741,B5,8/17/21 9:00,0.629581156,B8,8/17/21 8:45,0.585999578,B11,8/17/21 8:45,0.590599098,B13,8/17/21 8:45,0.57420043,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 8:30,0.600299722,A9d,8/17/21 8:45,0.574948512,A9s,,,,A12,8/17/21 8:45,0.574445639,SL-B,B2,8/17/21 9:15,0.662907661,B5,8/17/21 9:15,0.633151077,B8,8/17/21 9:00,0.57965363,B11,8/17/21 9:00,0.58725315,B13,8/17/21 9:00,0.568854482,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 8:45,0.597197724,A9d,8/17/21 9:00,0.577602564,A9s,,,,A12,8/17/21 9:00,0.577099691,SL-B,B2,8/17/21 9:30,0.662031747,B5,8/17/21 9:30,0.629275163,B8,8/17/21 9:15,0.581223551,B11,8/17/21 9:15,0.587823071,B13,8/17/21 9:15,0.572424402,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 9:00,0.597851777,A9d,8/17/21 9:15,0.573172485,A9s,,,,A12,8/17/21 9:15,0.573669612,SL-B,B2,8/17/21 9:45,0.659663711,B5,8/17/21 9:45,0.620907127,B8,8/17/21 9:30,0.577347637,B11,8/17/21 9:30,0.578947157,B13,8/17/21 9:30,0.569548489,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 9:15,0.594421697,A9d,8/17/21 9:30,0.569296571,A9s,,,,A12,8/17/21 9:30,0.571793698,SL-B,B2,8/17/21 10:00,0.661867707,B5,8/17/21 10:00,0.617111122,B8,8/17/21 9:45,0.5759796,B11,8/17/21 9:45,0.57757912,B13,8/17/21 9:45,0.570180452,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 9:30,0.589545783,A9d,8/17/21 9:45,0.568928535,A9s,,,,A12,8/17/21 9:45,0.572425662,SL-B,B2,8/17/21 10:15,0.660133745,B5,8/17/21 10:15,0.62837716,B8,8/17/21 10:00,0.570183596,B11,8/17/21 10:00,0.573783116,B13,8/17/21 10:00,0.562384448,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 9:45,0.586177747,A9d,8/17/21 10:00,0.56413253,A9s,,,,A12,8/17/21 10:00,0.567629657,SL-B,B2,8/17/21 10:30,0.661867707,B5,8/17/21 10:30,0.615111122,B8,8/17/21 10:15,0.574449634,B11,8/17/21 10:15,0.583049154,B13,8/17/21 10:15,0.567650486,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 10:00,0.582381743,A9d,8/17/21 10:15,0.570398569,A9s,,,,A12,8/17/21 10:15,0.567895696,SL-B,B2,8/17/21 10:45,0.65801177,B5,8/17/21 10:45,0.609255185,B8,8/17/21 10:30,0.567183596,B11,8/17/21 10:30,0.576783116,B13,8/17/21 10:30,0.560384448,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 10:15,0.585647781,A9d,8/17/21 10:30,0.56413253,A9s,,,,A12,8/17/21 10:30,0.564629657,SL-B,B2,8/17/21 11:00,0.6566858,B5,8/17/21 11:00,0.618929215,B8,8/17/21 10:45,0.557327659,B11,8/17/21 10:45,0.565927179,B13,8/17/21 10:45,0.554528511,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 10:30,0.578381743,A9d,8/17/21 10:45,0.553276594,A9s,,,,A12,8/17/21 10:45,0.553773721,SL-B,B2,8/17/21 11:15,0.656299897,B5,8/17/21 11:15,0.596543312,B8,8/17/21 11:00,0.549001689,B11,8/17/21 11:00,0.559601209,B13,8/17/21 11:00,0.549202541,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 10:45,0.571525806,A9d,8/17/21 11:00,0.546950623,A9s,,,,A12,8/17/21 11:00,0.55144775,SL-B,B2,8/17/21 11:30,0.656379806,B5,8/17/21 11:30,0.599623222,B8,8/17/21 11:15,0.542615786,B11,8/17/21 11:15,0.552215306,B13,8/17/21 11:15,0.536816638,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 11:00,0.575199836,A9d,8/17/21 11:15,0.535564721,A9s,,,,A12,8/17/21 11:15,0.541061848,SL-B,B2,8/17/21 11:45,0.655625868,B5,8/17/21 11:45,0.602869283,B8,8/17/21 11:30,0.553695696,B11,8/17/21 11:30,0.555295216,B13,8/17/21 11:30,0.542896547,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 11:15,0.566813933,A9d,8/17/21 11:30,0.54164463,A9s,,,,A12,8/17/21 11:30,0.542141757,SL-B,B2,8/17/21 12:00,0.650931861,B5,8/17/21 12:00,0.598175276,B8,8/17/21 11:45,0.539941757,B11,8/17/21 11:45,0.542541277,B13,8/17/21 11:45,0.526142609,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 11:30,0.572893842,A9d,8/17/21 11:45,0.526890691,A9s,,,,A12,8/17/21 11:45,0.531387818,SL-B,B2,8/17/21 12:15,,B5,8/17/21 12:15,,B8,8/17/21 12:00,0.53624775,B11,8/17/21 12:00,0.55484727,B13,8/17/21 12:00,0.526448602,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 11:45,0.568139904,A9d,8/17/21 12:00,0.526196685,A9s,,,,A12,8/17/21 12:00,0.525693811,SL-B,B2,8/17/21 12:30,,B5,8/17/21 12:30,,B8,8/17/21 12:15,,B11,8/17/21 12:15,,B13,8/17/21 12:15,,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 12:00,0.562445897,A9d,8/17/21 12:15,0.518870714,A9s,,,,A12,8/17/21 12:15,0.518367841,SL-B,B2,,,B5,,,B8,8/17/21 12:30,,B11,8/17/21 12:30,,B13,8/17/21 12:30,,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 12:15,0.559119926,A9d,8/17/21 12:30,0.512154619,A9s,,,,A12,8/17/21 12:30,0.509651746,SL-B,B2,,,B5,,,B8,,,B11,,,B13,,,KL,,,,,,,,,,,,,,,,,,,,,,,
SL-A,A5,8/17/21 12:30,0.555403831,A9d,,,A9s,,,,A12,,,SL-B,B2,,,B5,,,B8,,,B11,,,B13,,,KL,,,,,,,,,,,,,,,,,,,,,,,
